,ID,GENDER,STATUS,CHILDREN,ESTINCOME,HOMEOWNER,AGE,TOTALDOLLARVALUETRADED,TOTALUNITSTRADED,LARGESTSINGLETRANSACTION,SMALLESTSINGLETRANSACTION,PERCENTCHANGECALCULATION,DAYSSINCELASTLOGIN,DAYSSINCELASTTRADE,NETREALIZEDGAINS_YTD,GENDERIndex,GENDERclassVec,STATUSIndex,STATUSclassVec,HOMEOWNERIndex,HOMEOWNERclassVec,features,rawPrediction,probability,prediction,predictedLabel
374,1207,F,M,2,30998,N,41,2400,50,600,60,7,2,19,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1207.0,2.0,30998.0,41.0,2400.0,50.0,600.0,60.0,7.0,2.0,19.0,0.0]","[14.995432292365226,0.0,5.004567707634772]","[0.7497716146182614,0.0,0.2502283853817386]",0.0,High
375,1211,F,M,2,38215,N,31,0,0,0,0,0,0,0,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","(16,[0,1,3,4,5,6,7],[1.0,1.0,1.0,1211.0,2.0,38215.0,31.0])","[20.0,0.0,0.0]","[1.0,0.0,0.0]",0.0,High
376,1212,F,M,1,13829,N,21,35003,160,17501,1750,40,4,7,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1212.0,1.0,13829.0,21.0,35003.0,160.0,17501.0,1750.0,40.0,4.0,7.0,0.0]","[15.308299096442116,2.8770348760181896,1.814666027539693]","[0.7654149548221059,0.14385174380090948,0.09073330137698465]",0.0,High
377,1213,F,M,2,49745,N,48,2840,24,710,71,3,3,20,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1213.0,2.0,49745.0,48.0,2840.0,24.0,710.0,71.0,3.0,3.0,20.0,0.0]","[15.046027530460464,0.0,4.953972469539534]","[0.7523013765230233,0.0,0.24769862347697674]",0.0,High
378,1216,M,S,0,89142,N,54,3760,5,940,94,0,3,13,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1216.0,0.0,89142.0,54.0,3760.0,5.0,940.0,94.0,0.0,3.0,13.0,0.0]","[4.645596950470146,0.007142857142857143,15.347260192386996]","[0.23227984752350733,0.00035714285714285714,0.7673630096193498]",2.0,Medium
379,1221,M,M,2,9309,Y,25,8560,99,2140,214,14,2,15,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1221.0,2.0,9309.0,25.0,8560.0,99.0,2140.0,214.0,14.0,2.0,15.0,0.0]","[11.13759596760177,0.007142857142857143,8.855261175255373]","[0.5568797983800885,0.00035714285714285714,0.44276305876276867]",0.0,High
380,1225,F,S,2,42000,N,22,45004,35,22502,2250,8,4,7,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1225.0,2.0,42000.0,22.0,45004.0,35.0,22502.0,2250.0,8.0,4.0,7.0,0.0]","[16.281681939223265,1.9152443956951934,1.80307366508154]","[0.8140840969611632,0.09576221978475967,0.090153683254077]",0.0,High
381,1226,F,S,0,77726,N,57,14001,9,7000,700,2,3,7,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1226.0,0.0,77726.0,57.0,14001.0,9.0,7000.0,700.0,2.0,3.0,7.0,0.0]","[13.449503870398546,4.265059822101824,2.28543630749963]","[0.6724751935199274,0.2132529911050912,0.1142718153749815]",0.0,High
382,1228,F,S,1,2800,N,46,28452,106,14226,1422,26,3,7,1422,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1228.0,1.0,2800.0,46.0,28452.0,106.0,14226.0,1422.0,26.0,3.0,7.0,1422.0]","[2.2999195336707814,17.15223852276942,0.5478419435597951]","[0.11499597668353909,0.8576119261384711,0.02739209717798976]",1.0,Low
383,1233,M,M,1,92148,Y,28,4000,100,1000,100,15,5,12,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1233.0,1.0,92148.0,28.0,4000.0,100.0,1000.0,100.0,15.0,5.0,12.0,0.0]","[2.240314689780631,0.007142857142857143,17.75254245307651]","[0.11201573448903154,0.00035714285714285714,0.8876271226538256]",2.0,Medium
384,1235,M,S,0,62705,Y,33,7000,6,1750,175,0,2,20,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1235.0,0.0,62705.0,33.0,7000.0,6.0,1750.0,175.0,0.0,2.0,20.0,0.0]","[16.44482144167079,0.0,3.5551785583292084]","[0.8222410720835395,0.0,0.17775892791646042]",0.0,High
385,1238,M,S,1,84978,N,22,5030,76,1257,125,11,5,15,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1238.0,1.0,84978.0,22.0,5030.0,76.0,1257.0,125.0,11.0,5.0,15.0,0.0]","[8.649543581640371,0.007142857142857143,11.343313561216775]","[0.4324771790820185,0.0003571428571428571,0.5671656780608386]",2.0,Medium
386,1243,F,M,2,16962,N,45,18601,8,9300,930,2,1,10,930,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1243.0,2.0,16962.0,45.0,18601.0,8.0,9300.0,930.0,2.0,1.0,10.0,930.0]","[2.1487667107815236,17.63994836789405,0.21128492132442822]","[0.10743833553907618,0.8819974183947025,0.010564246066221411]",1.0,Low
387,1251,M,S,2,63152,Y,63,29932,40,14966,1496,10,1,6,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1251.0,2.0,63152.0,63.0,29932.0,40.0,14966.0,1496.0,10.0,1.0,6.0,0.0]","[15.939585549522173,2.2143538256475983,1.8460606248302296]","[0.7969792774761086,0.11071769128237992,0.09230303124151149]",0.0,High
388,1252,M,S,2,72084,N,56,29112,9,14556,1455,2,5,6,1455,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1252.0,2.0,72084.0,56.0,29112.0,9.0,14556.0,1455.0,2.0,5.0,6.0,1455.0]","[1.7849641243091885,17.75911054055563,0.4559253351351847]","[0.08924820621545942,0.8879555270277815,0.022796266756759234]",1.0,Low
389,1253,F,S,0,42760,N,42,13471,40,6735,673,10,5,5,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1253.0,0.0,42760.0,42.0,13471.0,40.0,6735.0,673.0,10.0,5.0,5.0,0.0]","[13.006962649535371,4.365915953078633,2.6271213973859977]","[0.6503481324767685,0.21829579765393162,0.13135606986929987]",0.0,High
390,1255,F,M,0,27371,Y,46,16141,126,8070,807,31,2,6,807,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1255.0,0.0,27371.0,46.0,16141.0,126.0,8070.0,807.0,31.0,2.0,6.0,807.0]","[3.0559637050006936,16.183920581008582,0.7601157139907221]","[0.15279818525003472,0.8091960290504292,0.03800578569953611]",1.0,Low
391,1264,M,M,1,75004,N,65,26522,32,13261,1326,8,1,5,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1264.0,1.0,75004.0,65.0,26522.0,32.0,13261.0,1326.0,8.0,1.0,5.0,0.0]","[16.796017229887635,1.645875676398666,1.558107093713701]","[0.8398008614943816,0.08229378381993328,0.07790535468568503]",0.0,High
392,1265,M,M,0,19749,N,60,20222,13,10111,1011,3,2,5,1011,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1265.0,0.0,19749.0,60.0,20222.0,13.0,10111.0,1011.0,3.0,2.0,5.0,1011.0]","[2.8420400804151607,16.544252002549275,0.6137079170355613]","[0.14210200402075807,0.8272126001274639,0.03068539585177807]",1.0,Low
393,1276,F,S,2,21021,Y,63,3750,11,937,93,1,1,16,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[1.0,0.0,1.0,0.0,1276.0,2.0,21021.0,63.0,3750.0,11.0,937.0,93.0,1.0,1.0,16.0,0.0]","[15.473455793296923,0.0,4.526544206703076]","[0.7736727896648461,0.0,0.22632721033515382]",0.0,High
394,1280,F,M,2,62061,Y,46,29862,52,14931,1493,13,5,5,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1280.0,2.0,62061.0,46.0,29862.0,52.0,14931.0,1493.0,13.0,5.0,5.0,0.0]","[15.298752023435803,2.0916033548584583,2.60964462170574]","[0.7649376011717901,0.10458016774292292,0.130482231085287]",0.0,High
395,1285,F,S,1,13109,N,63,22382,40,11191,1119,10,5,9,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1285.0,1.0,13109.0,63.0,22382.0,40.0,11191.0,1119.0,10.0,5.0,9.0,0.0]","[16.54376690198433,1.7376258782550058,1.7186072197606599]","[0.8271883450992167,0.0868812939127503,0.08593036098803301]",0.0,High
396,1299,M,M,2,91272,Y,25,26992,13,13496,1349,3,3,10,1349,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1299.0,2.0,91272.0,25.0,26992.0,13.0,13496.0,1349.0,3.0,3.0,10.0,1349.0]","[2.181844926331569,17.287204715190985,0.5309503584774482]","[0.10909224631657846,0.8643602357595492,0.02654751792387241]",1.0,Low
397,1301,M,M,1,64792,N,52,13051,36,6525,652,9,3,5,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1301.0,1.0,64792.0,52.0,13051.0,36.0,6525.0,652.0,9.0,3.0,5.0,0.0]","[14.578706607589343,2.908685475086397,2.5126079173242606]","[0.7289353303794671,0.14543427375431986,0.12563039586621302]",0.0,High
398,1303,M,M,2,49910,Y,52,27422,23,13711,1371,5,4,6,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1303.0,2.0,49910.0,52.0,27422.0,23.0,13711.0,1371.0,5.0,4.0,6.0,0.0]","[15.373515194005222,3.2469511986443984,1.379533607350382]","[0.7686757597002609,0.1623475599322199,0.0689766803675191]",0.0,High
399,1312,M,M,1,2067,N,48,15251,70,7625,762,17,4,5,762,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1312.0,1.0,2067.0,48.0,15251.0,70.0,7625.0,762.0,17.0,4.0,5.0,762.0]","[2.2266972522614936,17.417977718890803,0.35532502884770345]","[0.11133486261307468,0.8708988859445401,0.017766251442385174]",1.0,Low
400,1313,M,M,2,30665,Y,23,5830,63,1457,145,9,2,12,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1313.0,2.0,30665.0,23.0,5830.0,63.0,1457.0,145.0,9.0,2.0,12.0,0.0]","[3.329390956890951,0.016946778711484593,16.65366226439756]","[0.16646954784454757,0.0008473389355742297,0.8326831132198782]",2.0,Medium
401,1318,F,S,0,85275,N,62,22482,151,11241,1124,37,3,7,1124,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1318.0,0.0,85275.0,62.0,22482.0,151.0,11241.0,1124.0,37.0,3.0,7.0,1124.0]","[2.6967367449640953,16.592726281574183,0.710536973461721]","[0.13483683724820478,0.8296363140787092,0.035526848673086045]",1.0,Low
402,1319,F,M,1,66921,Y,70,15701,8,7850,785,2,2,7,785,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1319.0,1.0,66921.0,70.0,15701.0,8.0,7850.0,785.0,2.0,2.0,7.0,785.0]","[2.217263530465513,17.440758567191036,0.3419779023434498]","[0.11086317652327564,0.8720379283595519,0.01709889511717249]",1.0,Low
403,1320,F,M,1,98453,Y,61,13721,11,6860,686,2,2,10,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1320.0,1.0,98453.0,61.0,13721.0,11.0,6860.0,686.0,2.0,2.0,10.0,0.0]","[14.194040556080251,2.1632466430497566,3.642712800869993]","[0.7097020278040126,0.10816233215248783,0.18213564004349964]",0.0,High
404,1321,F,S,2,57420,Y,52,25182,252,12591,1259,63,4,7,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[1.0,0.0,1.0,0.0,1321.0,2.0,57420.0,52.0,25182.0,252.0,12591.0,1259.0,63.0,4.0,7.0,0.0]","[16.657661533434027,2.5074465656372644,0.8348919009287045]","[0.8328830766717016,0.12537232828186326,0.04174459504643524]",0.0,High
405,1327,M,S,1,16432,Y,21,20412,80,10206,1020,20,2,6,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1327.0,1.0,16432.0,21.0,20412.0,80.0,10206.0,1020.0,20.0,2.0,6.0,0.0]","[15.90306652223594,2.265808476229328,1.8311250015347282]","[0.795153326111797,0.1132904238114664,0.09155625007673641]",0.0,High
406,1335,M,M,0,5745,Y,15,26402,17,13201,1320,4,4,10,1320,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1335.0,0.0,5745.0,15.0,26402.0,17.0,13201.0,1320.0,4.0,4.0,10.0,1320.0]","[2.181844926331569,17.113997678270483,0.7041573953979477]","[0.10909224631657846,0.8556998839135241,0.035207869769897385]",1.0,Low
407,1337,F,M,2,11234,Y,49,690,112,172,17,16,2,10,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1337.0,2.0,11234.0,49.0,690.0,112.0,172.0,17.0,16.0,2.0,10.0,0.0]","[3.2937100637976866,0.016946778711484593,16.68934315749083]","[0.16468550318988434,0.0008473389355742296,0.8344671578745414]",2.0,Medium
408,1338,F,M,1,82931,N,65,19241,118,9620,962,29,4,7,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1338.0,1.0,82931.0,65.0,19241.0,118.0,9620.0,962.0,29.0,4.0,7.0,0.0]","[16.53199141589009,2.319329821954541,1.148678762155365]","[0.8265995707945047,0.1159664910977271,0.05743393810776826]",0.0,High
409,1339,F,M,2,57483,N,44,17011,27,8505,850,6,4,9,850,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1339.0,2.0,57483.0,44.0,17011.0,27.0,8505.0,850.0,6.0,4.0,9.0,850.0]","[2.267605284025186,17.463099596318123,0.2692951196566928]","[0.11338026420125928,0.8731549798159061,0.013464755982834637]",1.0,Low
410,1343,M,S,1,94188,N,58,20862,19,10431,1043,4,1,8,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1343.0,1.0,94188.0,58.0,20862.0,19.0,10431.0,1043.0,4.0,1.0,8.0,0.0]","[16.79381624005396,1.7925475297413915,1.4136362302046472]","[0.839690812002698,0.08962737648706957,0.07068181151023237]",0.0,High
411,1348,F,M,2,30998,N,41,2400,50,600,60,7,4,18,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1348.0,2.0,30998.0,41.0,2400.0,50.0,600.0,60.0,7.0,4.0,18.0,0.0]","[14.995432292365226,0.0,5.004567707634772]","[0.7497716146182614,0.0,0.2502283853817386]",0.0,High
412,1350,M,S,0,78554,N,17,5590,23,1397,139,3,2,12,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1350.0,0.0,78554.0,17.0,5590.0,23.0,1397.0,139.0,3.0,2.0,12.0,0.0]","[3.4099805351708032,0.007142857142857143,16.582876607686337]","[0.1704990267585402,0.0003571428571428572,0.829143830384317]",2.0,Medium
413,1362,F,M,1,32962,N,24,25772,26,12886,1288,6,1,10,1288,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1362.0,1.0,32962.0,24.0,25772.0,26.0,12886.0,1288.0,6.0,1.0,10.0,1288.0]","[1.9380063530879066,17.259781334868176,0.8022123120439177]","[0.09690031765439533,0.8629890667434088,0.040110615602195886]",1.0,Low
414,1365,F,S,2,42000,N,20,43004,35,21502,2150,8,1,9,2150,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1365.0,2.0,42000.0,20.0,43004.0,35.0,21502.0,2150.0,8.0,1.0,9.0,2150.0]","[2.561154346431051,15.701468425207167,1.7373772283617834]","[0.12805771732155252,0.7850734212603583,0.08686886141808915]",1.0,Low
415,1368,F,S,1,2800,N,46,28452,106,14226,1422,26,2,6,1422,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1368.0,1.0,2800.0,46.0,28452.0,106.0,14226.0,1422.0,26.0,2.0,6.0,1422.0]","[2.6587428472626025,16.696581745054406,0.6446754076829894]","[0.13293714236313015,0.8348290872527204,0.03223377038414947]",1.0,Low
416,1371,F,M,2,98217,N,45,29492,13,14746,1474,3,3,8,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1371.0,2.0,98217.0,45.0,29492.0,13.0,14746.0,1474.0,3.0,3.0,8.0,0.0]","[16.926900457184132,1.8921315282042754,1.180968014611595]","[0.8463450228592067,0.09460657641021378,0.05904840073057975]",0.0,High
417,1372,F,S,0,15989,N,62,3670,25,917,91,3,4,10,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1372.0,0.0,15989.0,62.0,3670.0,25.0,917.0,91.0,3.0,4.0,10.0,0.0]","[3.13807009976336,0.00980392156862745,16.852125978668013]","[0.15690350498816802,0.0004901960784313725,0.8426062989334007]",2.0,Medium
418,1374,F,M,2,36647,N,50,21412,85,10706,1070,21,2,7,1070,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1374.0,2.0,36647.0,50.0,21412.0,85.0,10706.0,1070.0,21.0,2.0,7.0,1070.0]","[2.3587888431937984,17.270588744775523,0.3706224120306774]","[0.11793944215968992,0.8635294372387762,0.01853112060153387]",1.0,Low
419,1376,F,S,1,73338,N,48,20922,9,10461,1046,2,5,5,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1376.0,1.0,73338.0,48.0,20922.0,9.0,10461.0,1046.0,2.0,5.0,5.0,0.0]","[15.313861135939842,3.1338310078010965,1.5523078562590589]","[0.7656930567969922,0.15669155039005486,0.07761539281295296]",0.0,High
420,1378,F,M,2,16962,N,45,18601,8,9300,930,2,1,6,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1378.0,2.0,16962.0,45.0,18601.0,8.0,9300.0,930.0,2.0,1.0,6.0,0.0]","[15.600601586110919,3.7304481721333493,0.668950241755731]","[0.7800300793055459,0.18652240860666747,0.033447512087786554]",0.0,High
421,1384,M,M,0,95448,Y,54,24242,5,12121,1212,1,1,6,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1384.0,0.0,95448.0,54.0,24242.0,5.0,12121.0,1212.0,1.0,1.0,6.0,0.0]","[15.431597696687076,3.4310732046512884,1.1373290986616376]","[0.7715798848343537,0.17155366023256438,0.056866454933081866]",0.0,High
422,1385,M,S,1,24141,Y,17,28822,97,14411,1441,24,5,9,1441,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1385.0,1.0,24141.0,17.0,28822.0,97.0,14411.0,1441.0,24.0,5.0,9.0,1441.0]","[1.9952375610505118,17.440676027061347,0.564086411888142]","[0.0997618780525256,0.8720338013530673,0.0282043205944071]",1.0,Low
423,1386,M,S,2,63152,Y,63,29932,40,14966,1496,10,5,9,1496,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",1.0,"(1,[],[])","[0.0,0.0,1.0,0.0,1386.0,2.0,63152.0,63.0,29932.0,40.0,14966.0,1496.0,10.0,5.0,9.0,1496.0]","[2.713325852862917,16.170813587192466,1.1158605599446147]","[0.13566629264314586,0.8085406793596235,0.055793027997230744]",1.0,Low
424,1390,F,M,0,27371,Y,62,16141,126,8070,807,31,2,9,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1390.0,0.0,27371.0,62.0,16141.0,126.0,8070.0,807.0,31.0,2.0,9.0,0.0]","[15.798453486065261,2.6586821525732334,1.5428643613615043]","[0.789922674303263,0.13293410762866167,0.07714321806807521]",0.0,High
425,1395,M,S,0,90478,N,55,18021,136,9010,901,34,5,6,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1395.0,0.0,90478.0,55.0,18021.0,136.0,9010.0,901.0,34.0,5.0,6.0,0.0]","[14.773135230726865,3.79594668769856,1.4309180815745752]","[0.7386567615363433,0.18979733438492802,0.07154590407872877]",0.0,High
426,1397,F,S,1,35000,N,24,23562,206,11781,1178,51,2,5,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1397.0,1.0,35000.0,24.0,23562.0,206.0,11781.0,1178.0,51.0,2.0,5.0,0.0]","[15.96483689855528,2.3251276749896452,1.7100354264550732]","[0.7982418449277642,0.11625638374948229,0.08550177132275368]",0.0,High
427,1399,M,M,2,53010,N,19,12451,46,6225,622,11,1,10,622,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1399.0,2.0,53010.0,19.0,12451.0,46.0,6225.0,622.0,11.0,1.0,10.0,622.0]","[1.9599828958525385,17.790534465616222,0.24948263853124097]","[0.09799914479262692,0.8895267232808111,0.012474131926562049]",1.0,Low
428,1401,M,M,0,19749,N,60,20222,13,10111,1011,3,1,7,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1401.0,0.0,19749.0,60.0,20222.0,13.0,10111.0,1011.0,3.0,1.0,7.0,0.0]","[15.455142867759816,3.08493955851563,1.4599175737245513]","[0.7727571433879908,0.15424697792578151,0.07299587868622756]",0.0,High
429,1405,M,M,1,7545,Y,17,22392,178,11196,1119,44,4,9,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[0.0,1.0,0.0,0.0,1405.0,1.0,7545.0,17.0,22392.0,178.0,11196.0,1119.0,44.0,4.0,9.0,0.0]","[16.304594396033952,2.0464355684777633,1.6489700354882837]","[0.8152297198016976,0.10232177842388816,0.08244850177441418]",0.0,High
430,1409,M,S,2,43634,N,22,29442,104,14721,1472,26,4,5,0,1.0,"(1,[],[])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[0.0,0.0,1.0,1.0,1409.0,2.0,43634.0,22.0,29442.0,104.0,14721.0,1472.0,26.0,4.0,5.0,0.0]","[16.366632919164655,1.882107305547141,1.7512597752882026]","[0.8183316459582327,0.09410536527735705,0.08756298876441013]",0.0,High
431,1418,M,M,1,13091,N,59,22792,20,11396,1139,5,2,8,1139,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1418.0,1.0,13091.0,59.0,22792.0,20.0,11396.0,1139.0,5.0,2.0,8.0,1139.0]","[1.7686778912917134,17.933161439371286,0.2981606693369995]","[0.08843389456458567,0.8966580719685643,0.014908033466849973]",1.0,Low
432,1419,F,M,0,91708,N,37,17211,31,8605,860,7,5,7,860,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1419.0,0.0,91708.0,37.0,17211.0,31.0,8605.0,860.0,7.0,5.0,7.0,860.0]","[1.7837444819995458,17.701668038042598,0.5145874799578563]","[0.08918722409997729,0.8850834019021299,0.025729373997892813]",1.0,Low
433,1427,F,S,0,98716,N,56,20972,13,10486,1048,3,2,5,0,0.0,"(1,[0],[1.0])",1.0,"(2,[1],[1.0])",0.0,"(1,[0],[1.0])","[1.0,0.0,1.0,1.0,1427.0,0.0,98716.0,56.0,20972.0,13.0,10486.0,1048.0,3.0,2.0,5.0,0.0]","[14.57639418829128,3.939740047419546,1.4838657642891737]","[0.728819709414564,0.1969870023709773,0.07419328821445868]",0.0,High
434,1430,M,M,1,63900,N,28,8360,39,2090,209,5,5,11,0,1.0,"(1,[],[])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[0.0,1.0,0.0,1.0,1430.0,1.0,63900.0,28.0,8360.0,39.0,2090.0,209.0,5.0,5.0,11.0,0.0]","[2.767419840504846,0.09386985563456152,17.13871030386059]","[0.1383709920252423,0.004693492781728076,0.8569355151930296]",2.0,Medium
435,1432,F,M,1,56722,N,61,17371,51,8685,868,12,3,5,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",0.0,"(1,[0],[1.0])","[1.0,1.0,0.0,1.0,1432.0,1.0,56722.0,61.0,17371.0,51.0,8685.0,868.0,12.0,3.0,5.0,0.0]","[14.92103362719127,3.4781299195308417,1.6008364532778887]","[0.7460516813595635,0.1739064959765421,0.08004182266389444]",0.0,High
436,1444,F,M,2,55860,Y,15,16011,10,8005,800,2,3,7,0,0.0,"(1,[0],[1.0])",0.0,"(2,[0],[1.0])",1.0,"(1,[],[])","[1.0,1.0,0.0,0.0,1444.0,2.0,55860.0,15.0,16011.0,10.0,8005.0,800.0,2.0,3.0,7.0,0.0]","[17.00319179976157,2.042199777687803,0.9546084225506233]","[0.8501595899880786,0.10210998888439017,0.047730421127531175]",0.0,High
